央视频道,#genre#
吉林卫视,http://[2409:8087:1a15:10d1::36]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8
辽宁卫视,http://[2409:8087:1a15:10d1::37]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226546/index.m3u8
黑龙江卫视,http://[2409:8087:1a15:10d1::33]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226327/index.m3u8
江苏卫视,http://[2409:8087:1a15:10d1::33]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226310/index.m3u8
浙江卫视,http://[2409:8087:1a15:10d1::36]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225612/index.m3u8
湖南卫视,http://[2409:8087:1a15:10d1::35]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225610/index.m3u8
深圳卫视,http://[2409:8087:1a15:10d1::33]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226313/index.m3u8
山东卫视,http://[2409:8087:1a15:10d1::33]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226456/index.m3u8
贵州卫视,http://[2409:8087:1a15:10d1::34]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226474/index.m3u8
四川卫视,http://[2409:8087:1a15:10d1::34]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8
云南卫视,http://[2409:8087:1a15:10d1::39]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226444/index.m3u8
安徽卫视,http://[2409:8087:1a15:10d1::39]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226391/index.m3u8
山西卫视,http://[2409:8087:1a15:10d1::38]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226392/index.m3u8
江西卫视,http://[2409:8087:1a15:10d1::34]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/index.m3u8
湖北卫视,http://[2409:8087:1a15:10d1::36]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225627/index.m3u8
陕西卫视,http://[2409:8087:1a15:10d1::37]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225625/index.m3u8
东南卫视,http://[2409:8087:1a15:10d1::39]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226341/index.m3u8
广东卫视,http://[2409:8087:1a15:10d1::37]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8
河南卫视,http://[2409:8087:1a15:10d1::36]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226480/index.m3u8
河北卫视,http://[2409:8087:1a15:10d1::38]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226406/index.m3u8
青海卫视,http://[2409:8087:1a15:10d1::39]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226323/index.m3u8
西藏卫视,http://[2409:8087:1a15:10d1::39]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226433/index.m3u8
甘肃卫视,http://[2409:8087:1a15:10d1::31]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225633/index.m3u8
内蒙古卫视,http://[2409:8087:1a15:10d1::35]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226389/index.m3u8




CCTV1,http://82.156.237.221/kb.php?id=cctv1
CCTV2,http://82.156.237.221/kb.php?id=cctv2
CCTV3,http://82.156.237.221/kb.php?id=cctv3
CCTV4,http://82.156.237.221/kb.php?id=cctv4
CCTV5,http://82.156.237.221/kb.php?id=cctv5
CCTV5+,http://82.156.237.221/kb.php?id=cctv5p
CCTV6,http://82.156.237.221/kb.php?id=cctv6
CCTV7,http://82.156.237.221/kb.php?id=cctv7
CCTV8,http://82.156.237.221/kb.php?id=cctv8
CCTV9,http://82.156.237.221/kb.php?id=cctv9
CCTV10,http://82.156.237.221/kb.php?id=cctv10
CCTV11,http://82.156.237.221/kb.php?id=cctv11
CCTV12,http://82.156.237.221/kb.php?id=cctv12
CCTV13,http://82.156.237.221/kb.php?id=cctv13
CCTV14,http://82.156.237.221/kb.php?id=cctv14
CCTV15,http://82.156.237.221/kb.php?id=cctv15
CCTV17,http://82.156.237.221/kb.php?id=cctv17








CCTV1,http://82.156.237.221/migu.php?id=cctv1
CCTV2,http://82.156.237.221/migu.php?id=cctv2
CCTV3,http://82.156.237.221/migu.php?id=cctv3
CCTV4,http://82.156.237.221/migu.php?id=cctv4
CCTV5,http://82.156.237.221/migu.php?id=cctv5
CCTV5+,http://82.156.237.221/migu.php?id=cctv5p
CCTV6,http://82.156.237.221/migu.php?id=cctv6
CCTV7,http://82.156.237.221/migu.php?id=cctv7
CCTV8,http://82.156.237.221/migu.php?id=cctv8
CCTV9,http://82.156.237.221/migu.php?id=cctv9
CCTV10,http://82.156.237.221/migu.php?id=cctv10
CCTV11,http://82.156.237.221/migu.php?id=cctv11
CCTV12,http://82.156.237.221/migu.php?id=cctv12
CCTV13,http://82.156.237.221/migu.php?id=cctv13
CCTV14,http://82.156.237.221/migu.php?id=cctv14
CCTV15,http://82.156.237.221/migu.php?id=cctv15
CCTV16,http://82.156.237.221/migu.php?id=cctv16
CCTV17,http://82.156.237.221/migu.php?id=cctv17



中央新影老故事,http://82.156.237.221/migu.php?id=lgs
中央新影发现之旅,http://82.156.237.221/migu.php?id=fxzl
中央新影中学生,http://82.156.237.221/migu.php?id=zxs
CHC家庭影院,http://82.156.237.221/migu.php?id=chcjt
CHC动作电影,http://82.156.237.221/migu.php?id=chcdz
江苏卫视,http://82.156.237.221/migu.php?id=jsws
东方卫视,http://82.156.237.221/migu.php?id=dfws
吉林卫视,http://82.156.237.221/migu.php?id=jlws
河南卫视,http://82.156.237.221/migu.php?id=hnws
陕西卫视,http://82.156.237.221/migu.php?id=sxws
青海卫视,http://82.156.237.221/migu.php?id=qhws
湖北卫视,http://82.156.237.221/migu.php?id=hubws
江西卫视,http://82.156.237.221/migu.php?id=jxws
东南卫视,http://82.156.237.221/migu.php?id=dnws
海峡卫视,http://82.156.237.221/migu.php?id=hxws
广东卫视,http://82.156.237.221/migu.php?id=gdws
大湾区卫视,http://82.156.237.221/migu.php?id=dwqws
海南卫视,http://82.156.237.221/migu.php?id=hinws




   





















